"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-09-04","0.04",,"69","78","65"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-09-05","0.04",,"64","68","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-09-06","0.09",,"69","75",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-09-07","0.00",,"72","84","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-09-08","0.00",,"68","76","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-09-09","0.00",,"68","80","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-09-10","0.00",,"70","81","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-09-11","0.02",,"70","78","65"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-09-12","0.02",,"76","89","63"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-09-13","0.00",,"78","90","71"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-09-14","0.00",,"73","83","64"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-09-15","0.65",,"64","78",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-09-16","0.10",,"62","71","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-09-17","0.18",,"59","63","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-09-18","0.02",,"62","71","55"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-09-19","0.09",,"63","68","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-09-20","0.06",,"63","70",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-09-21","0.01",,"62","73","52"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-09-22","0.00",,"63","75","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-09-23","0.00",,"65","75","59"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-09-24","0.00",,"64","77","54"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-09-25","0.00",,"61","68",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-09-26","0.05",,"60","69","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-09-27","0.00",,"63","74","52"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-09-28","0.00",,"66","74",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-09-29","0.00",,"63","71","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-09-30","0.00",,"60","67",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-01","0.09",,"58","66","54"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-02","0.00",,"56","64","51"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-03","0.00",,"56","67","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-04","0.01",,"58","68","51"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-05","0.00",,"55","64",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-06","0.00",,"52","60","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-07","0.00",,"54","59","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-08","0.00",,"55","63",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-09","0.00",,"52","60","45"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-10","0.00",,"49","58","43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-11","0.06",,"49","56","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-12","0.00",,"49","59","41"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-13","0.00",,"48","54","43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-14","0.06",,"52","55","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-15","0.24",,"54","65","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-16","0.00",,"58","70","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-17","0.06",,"57","65","52"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-18","0.02",,"54","62","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-19","0.13",,"51","57","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-20","0.02",,"53","56","50"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-21","0.08",,"52","56","50"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-22","0.16",,"50","58",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-23","0.01",,"49","55","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-24","0.40",,"54","58","51"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-25","0.06",,"56","59","54"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-26","0.00",,"53","58",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-27","0.00",,"52","60","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-28","0.00",,"53","58","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-29","0.00",,"55","57",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-30","0.01",,"54","63","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-10-31","0.00",,"54","64","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-11-01","0.00",,"52","58","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-11-02","0.00",,"51","55",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-11-03","0.00",,"45","54","39"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-11-04","0.00",,"44","46","41"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-11-05","0.32",,"48","52","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-11-06","0.01",,"44","49",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-11-07","0.00",,"38","43","35"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-11-08","0.33",,"42","48","38"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-11-09","0.15",,"45","51","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-11-10","0.39",,"48","51","45"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-11-12","0.00",,"39",,"33"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-11-13","0.20",,"47","50","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-11-14","0.04",,"46","49","43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-11-15","0.02",,"51","55","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-11-16","0.02",,"54","55","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-11-17","0.00",,"54","57","51"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-11-18","0.34",,"49","56",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-11-19","0.00",,"44","50","40"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-11-20","0.03",,"52","56","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-11-21","0.32",,"54","62","52"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-11-22","0.02",,"51","54","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-11-23","0.25",,"53","59","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-11-24","0.06",,"52","57",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-11-25","0.00",,"48","52","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-11-26","0.01",,"49","51","48"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-11-27","0.00",,"46","50","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-11-28","0.00",,"41","47",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-11-29","0.00",,"35","42","31"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-11-30","0.00",,"35","45","29"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-01","0.00",,"36","46","29"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-02","0.00",,"43","46","37"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-03","0.00",,"42","45",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-04","0.00",,"36","43","31"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-05","0.00",,"40","48","34"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-06","0.00",,"42","52","35"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-07","0.00",,"42","50","36"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-08","0.00",,"41","49","34"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-09","0.00",,"43","51","37"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-10","0.00",,"40","47","36"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-11","0.00",,"47","53","40"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-12","0.00",,"41","46","39"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-13","0.21",,"45","48","41"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-14","0.04",,"43","51","39"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-15","0.00",,"42","47","36"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-16","0.00",,"47","53","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-17","0.00",,"42","49","39"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-18","0.00",,"38","43",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-19","0.00",,"41","45","37"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-20","0.00",,"40","44",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-21","0.00",,"40","45","35"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-22","0.58",,"46","48","43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-23","0.07",,"41","48","35"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-24","0.02",,"47","50","43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-25","0.00",,"49","52","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-26","0.00",,"50","53",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-27","0.00",,"41","48","37"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-28","0.00",,"39","47","35"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-29","0.00",,"33","42","31"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-30","0.00",,"29","33",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2016-12-31","0.00",,"26","29",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-01-02","0.01",,"35","37","31"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-01-03","0.06",,"35","36",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-01-04","0.00",,"40","44","32"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-01-05","0.03",,"39","45",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-01-06","0.00",,"31","41",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-01-07","0.00",,"31",,"25"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-01-08","0.01",,"44","47","34"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-01-09","0.00",,"44","47","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-01-10","0.19",,"44","46","40"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-01-11","0.09",,"47","52","41"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-01-12","0.02",,"44","50",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-01-13","0.26",,"39","47","35"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-01-14","0.06",,"38","41","35"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-01-15","0.03",,"36","41","34"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-01-16","0.17",,"36","39",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-01-17","0.00",,"30","37","28"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-01-18","0.00",,"29","33","26"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-01-19","0.00",,"29","33","26"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-01-20","0.00",,"30","35","27"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-01-21","0.00",,"30","37","23"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-01-22","0.00",,"34","42","28"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-01-23","0.00",,"31","36","29"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-01-24","0.00",,"33","37","28"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-01-25","0.00",,"31","33",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-01-26","0.00",,"29","37","23"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-01-27","0.00",,"40",,"31"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-01-28","0.00",,"46","49",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-01-29","0.00",,"42","46","37"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-01-30","0.05",,"49","52","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-01-31","0.06",,"52","56","51"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-02-01","0.02",,"51","55",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-02-02","0.00",,"51","55","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-02-03","0.01",,"48","54",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-02-04","0.27",,"43","47",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-02-05","0.40",,"45","53","40"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-02-06","0.03",,"44","48","41"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-02-07","0.28",,"46","53","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-02-08","0.09",,"44","48",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-02-09","0.00",,"39","44",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-02-10","0.00",,"35","40",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-02-11","0.01",,"33",,"31"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-02-12","0.00",,"39",,"32"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-02-13","0.00",,"43","50","38"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-02-14","0.00",,"46","55","39"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-02-15","0.02",,"53","62","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-02-16","0.06",,"51","57",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-02-17","0.13",,"46","53",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-02-18","0.00",,"44","53","37"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-02-19","0.00",,"45","54","35"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-02-20","0.00",,"51",,"47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-02-21","0.00",,"54",,"51"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-02-22","0.00",,"52","54","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-02-23","0.00",,"50","55",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-02-24","0.02",,"44","51",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-02-25","0.00",,"44","53","34"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-02-26","0.00",,"49","55","43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-02-27","0.00",,"49","54",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-02-28","0.20",,"43","48","40"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-01","0.11",,"47","53","43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-02","0.36",,"48","55","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-03","0.00",,"51","60","43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-04","0.19",,"47","56",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-05","0.46",,"44","50","40"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-06","0.33",,"44","48","39"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-07","0.59",,"45","51","43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-08","0.02","18","51","57","43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-09","0.02","18","55","59",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-10","0.00",,"49","57",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-11","0.00",,"52","64","41"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-12","0.00",,"53","64","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-13","0.00",,"53","61","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-14","0.00",,"51","60","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-15","0.00",,"54","60","50"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-16","0.00",,"57","69","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-17","0.00",,"51","62","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-18","0.03",,"52","60","45"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-19","0.01",,"54","57","52"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-20","0.00",,"53","55","50"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-21","0.01",,"49","54",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-22","0.06",,"48","57","40"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-23","0.01",,"49","57","43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-24","0.49",,"51","58","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-25","0.14",,"55","66","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-26","0.00",,"55","65","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-27","0.00",,"57","67","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-28","0.00",,"56","66","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-29","0.00",,"58","69","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-30","0.00",,"62","75","50"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-03-31","0.00",,"59","69",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-04-01","0.16",,"54","64","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-04-02","0.00",,"56","66","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-04-03","0.00",,"58","68","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-04-04","0.00",,"56","64","50"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-04-05","0.00",,"53","60","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-04-06","0.00",,"51","59","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-04-07","0.00",,"55","67","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-04-08","0.00",,"59","71","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-04-09","0.00",,"64","80","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-04-10","0.00",,"56","73",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-04-11","0.00",,"53","63","45"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-04-12","0.00",,"55","66","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-04-13","0.00",,"53","62","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-04-14","0.00",,"55","63","51"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-04-15","0.00",,"53","61","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-04-16","0.02",,"51","58","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-04-17","0.00",,"51","59",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-04-18","0.01",,"47","54","40"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-04-19","0.02",,"46","55","38"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-04-20","0.00",,"47","58","35"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-04-21","0.00",,"54","66","41"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-04-22","0.00",,"54","62",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-04-23","0.00",,"52","61","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-04-24","0.00",,"54","64","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-04-25","0.02",,"48","60","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-04-26","0.00",,"44","51","39"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-04-27","0.17",,"45","53","38"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-04-28","0.03",,"49","59","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-04-29","0.02",,"54","66","43"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-04-30","0.00",,"54","68","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-01","0.41",,"52","61","45"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-02","0.00",,"55","64","46"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-03","0.03",,"50","59",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-04","0.71",,"53","64","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-05","0.17",,"56","66","47"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-06","0.00",,"54","64","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-07","0.37",,"53","58","51"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-08","0.01",,"51","55","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-09","0.01",,"54","64","42"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-10","0.00",,"60","72","44"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-11","0.00",,"61","71","56"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-12","0.03",,"60","72","51"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-13","0.54",,"60","69","52"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-14","0.00",,"60","69","53"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-15","0.03",,"65","77","52"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-16","0.00",,"70","83","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-17","0.00",,"73","85",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-18","0.30",,"61","72",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-19","0.58",,"54","63",
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-20","0.09",,"56","66","45"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-21","0.00",,"62","73","49"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-22","0.00",,"68","80","54"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-23","0.00",,"67","77","58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-24","0.00",,"68","78","60"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-25","0.00",,"72","82","61"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-26","0.00",,"74","84","62"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-27","0.00",,"76","88","64"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-28",,,"66",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-29",,,"77",,
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-30","0.00",,"67","73","62"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-05-31","0.00",,"67",,"58"
"FR000007150","PARIS 14E PARC MONTSOURIS, FR","2017-06-01","0.00",,"72","83","60"
